window_id,file_id,farm,source_path,source_session,cow_token,start_seconds,duration_seconds,sampling_rule,role,reference_status,timestamp_validation
lindian_943a5bca9bc029_first30,lindian_943a5bca9bc029,lindian,E:\real\use_code\林甸红外视频\0810\上午\G三号舍病牛区\20230810T081528n2106.MP4,20230810T081528_2106,2106,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_f4af5d64186344_first30,lindian_f4af5d64186344,lindian,E:\real\use_code\林甸红外视频\0810\上午\G二号舍青年牛\20230810T101944n221230.MP4,20230810T101944_221230,221230,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_7c775becbcd0d5_first30,lindian_7c775becbcd0d5,lindian,E:\real\use_code\林甸红外视频\0810\上午\G二号舍青年牛\20230810T103638n221332.MP4,20230810T103638_221332,221332,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_9754739ce0598d_first30,lindian_9754739ce0598d,lindian,E:\real\use_code\林甸红外视频\0810\下午\B三号舍新牛区\20230810T150218n211158\20230810T150218n211158.MP4,20230810T150218_211158,211158,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_2736fd0e271150_first30,lindian_2736fd0e271150,lindian,E:\real\use_code\林甸红外视频\0810\下午\B三号舍新牛区\20230810T150533n211153\20230810T150533n211153.MP4,20230810T150533_211153,211153,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_5a0253b81b557a_first30,lindian_5a0253b81b557a,lindian,E:\real\use_code\林甸红外视频\0810\下午\B三号舍新牛区\20230810T150906n211013\20230810T150906n211013.MP4,20230810T150906_211013,211013,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_b483ef3f204344_first30,lindian_b483ef3f204344,lindian,E:\real\use_code\林甸红外视频\0810\下午\B三号舍新牛区\20230810T151043n196647\20230810T151043n196647.MP4,20230810T151043_196647,196647,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_a34a7d636ca418_first30,lindian_a34a7d636ca418,lindian,E:\real\use_code\林甸红外视频\0810\下午\B三号舍新牛区\20230810T151224n170082\20230810T151224n170082.MP4,20230810T151224_170082,170082,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_6738eab7f70e41_first30,lindian_6738eab7f70e41,lindian,E:\real\use_code\林甸红外视频\0810\下午\B三号舍新牛区\20230810T151550n211117\20230810T151550n211117.MP4,20230810T151550_211117,211117,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_e7b3b0ac185b37_first30,lindian_e7b3b0ac185b37,lindian,E:\real\use_code\林甸红外视频\0810\下午\B三号舍新牛区\20230810T151942n200792\20230810T151942n200792.MP4,20230810T151942_200792,200792,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_8101176b424598_first30,lindian_8101176b424598,lindian,E:\real\use_code\林甸红外视频\0810\下午\B三号舍新牛区\20230810T152126n190587\20230810T152126n190587.MP4,20230810T152126_190587,190587,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_214b4a4218763e_first30,lindian_214b4a4218763e,lindian,E:\real\use_code\林甸红外视频\0810\下午\B三号舍新牛区\20230810T152316n6527zidong\20230810T152316n6527zidong.MP4,20230810T152316_6527,6527,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_a881cde859e990_first30,lindian_a881cde859e990,lindian,E:\real\use_code\林甸红外视频\0810\下午\B三号舍新牛区\20230810T152732n200797手动\20230810T152732n200797手动.MP4,20230810T152732_200797,200797,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_cfa0c2901aeaef_first30,lindian_cfa0c2901aeaef,lindian,E:\real\use_code\林甸红外视频\0810\下午\B三号舍新牛区\FF\20230810T151401n196653.MP4,20230810T151401_196653,196653,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_3a366464786121_first30,lindian_3a366464786121,lindian,E:\real\use_code\林甸红外视频\0810\下午\B三号舍新牛区\FF\20230810T151727n196527.MP4,20230810T151727_196527,196527,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_44270263ad254d_first30,lindian_44270263ad254d,lindian,E:\real\use_code\林甸红外视频\0810\下午\B三号舍新牛区\FF\20230810T152513n210030.MP4,20230810T152513_210030,210030,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_c92c3a3db50495_first30,lindian_c92c3a3db50495,lindian,E:\real\use_code\林甸红外视频\0810\下午\B三号舍新牛区\fs\20230810T150355n211035.MP4,20230810T150355_211035,211035,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_176135cf4a3b5b_first30,lindian_176135cf4a3b5b,lindian,E:\real\use_code\林甸红外视频\0810\下午\B三号舍新牛区\fs\20230810T150735n6527.MP4,20230810T150735_6527,6527,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_cfd3262377bb32_first30,lindian_cfd3262377bb32,lindian,E:\real\use_code\林甸红外视频\0810\下午\B三号舍病牛区\20230810T145443n170131\20230810T145443n170131.MP4,20230810T145443_170131,170131,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_9d4d4cb1fbf573_first30,lindian_9d4d4cb1fbf573,lindian,E:\real\use_code\林甸红外视频\0810\下午\B三号舍病牛区\20230810T145632n177301\20230810T145632n177301.MP4,20230810T145632_177301,177301,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_009ab6653c1162_first30,lindian_009ab6653c1162,lindian,E:\real\use_code\林甸红外视频\0810\下午\B三号舍病牛区\20230810T145819n16110251\20230810T145819n16110251.MP4,20230810T145819_16110251,16110251,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_bc79ff0e41a626_first30,lindian_bc79ff0e41a626,lindian,E:\real\use_code\林甸红外视频\0810\下午\B三号舍病牛区\20230810T150031n190455\20230810T150031n190455.MP4,20230810T150031_190455,190455,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_a0bd3128eb7f61_first30,lindian_a0bd3128eb7f61,lindian,E:\real\use_code\林甸红外视频\0810\下午\B三号舍病牛区\20230810T152946n16110463\20230810T152946n16110463.MP4,20230810T152946_16110463,16110463,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_36909b0c9dd6aa_first30,lindian_36909b0c9dd6aa,lindian,E:\real\use_code\林甸红外视频\0810\下午\B三号舍病牛区\20230810T153232n200798\20230810T153232n200798.MP4,20230810T153232_200798,200798,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_a029e1c8336b5f_first30,lindian_a029e1c8336b5f,lindian,E:\real\use_code\林甸红外视频\0810\下午\B三号舍病牛区\20230810T153645n190514\20230810T153645n190514.MP4,20230810T153645_190514,190514,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_0abd8942a77899_first30,lindian_0abd8942a77899,lindian,E:\real\use_code\林甸红外视频\0810\下午\B三号舍病牛区\20230810T153826n4541\20230810T153826n4541.MP4,20230810T153826_4541,4541,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_801553ac52bb9e_first30,lindian_801553ac52bb9e,lindian,E:\real\use_code\林甸红外视频\0810\下午\B三号舍病牛区\20230810T154021n189417\20230810T154021n189417.MP4,20230810T154021_189417,189417,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_31a00ecd51489c_first30,lindian_31a00ecd51489c,lindian,E:\real\use_code\林甸红外视频\0810\下午\B三号舍病牛区\20230810T154233n1479\20230810T154233n1479.MP4,20230810T154233_1479,1479,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_66fb655c86a369_first30,lindian_66fb655c86a369,lindian,E:\real\use_code\林甸红外视频\0810\下午\B三号舍病牛区\20230810T154436n170320\20230810T154436n170320.MP4,20230810T154436_170320,170320,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_c1d5d02e9cb296_first30,lindian_c1d5d02e9cb296,lindian,E:\real\use_code\林甸红外视频\0810\下午\B三号舍病牛区\20230810T154828n0748\20230810T154828n0748.MP4,20230810T154828_0748,0748,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_5dcf9ae4324271_first30,lindian_5dcf9ae4324271,lindian,E:\real\use_code\林甸红外视频\0810\下午\B三号舍病牛区\20230810T155021n170355\20230810T155021n170355.MP4,20230810T155021_170355,170355,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_afe17879781851_first30,lindian_afe17879781851,lindian,E:\real\use_code\林甸红外视频\0810\下午\B三号舍病牛区\20230810T155211n210984\20230810T155211n210984.MP4,20230810T155211_210984,210984,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_dfa4bd1b155cb9_first30,lindian_dfa4bd1b155cb9,lindian,E:\real\use_code\林甸红外视频\0810\下午\B三号舍病牛区\20230810T155331n170227\20230810T155331n170227.MP4,20230810T155331_170227,170227,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_41030dc83f7a9e_first30,lindian_41030dc83f7a9e,lindian,E:\real\use_code\林甸红外视频\0810\下午\B三号舍病牛区\20230810T155721n200700\20230810T155721n200700.MP4,20230810T155721_200700,200700,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_196d671e42291c_first30,lindian_196d671e42291c,lindian,E:\real\use_code\林甸红外视频\0810\下午\B三号舍病牛区\20230810T161005n200723\20230810T161005n200723.MP4,20230810T161005_200723,200723,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_2c2e9ce74c3e14_first30,lindian_2c2e9ce74c3e14,lindian,E:\real\use_code\林甸红外视频\0810\下午\B三号舍病牛区\20230810T161348n200723\20230810T161348n200723.MP4,20230810T161348_200723,200723,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_30975e9c09168b_first30,lindian_30975e9c09168b,lindian,E:\real\use_code\林甸红外视频\0810\下午\B三号舍病牛区\20230810T161526n189556\20230810T161526n189556.MP4,20230810T161526_189556,189556,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_a34a5786922b0b_first30,lindian_a34a5786922b0b,lindian,E:\real\use_code\林甸红外视频\0810\下午\B三号舍病牛区\ff\20230810T153417n190625.MP4,20230810T153417_190625,190625,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_0f7d3d7a489dd7_first30,lindian_0f7d3d7a489dd7,lindian,E:\real\use_code\林甸红外视频\0810\下午\B三号舍病牛区\ff\20230810T154633n170071.MP4,20230810T154633_170071,170071,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_101f5db5a737ee_first30,lindian_101f5db5a737ee,lindian,E:\real\use_code\林甸红外视频\0810\下午\B三号舍病牛区\ff\20230810T160043n310.MP4,20230810T160043_310,310,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_1fdd099e78b8e7_first30,lindian_1fdd099e78b8e7,lindian,E:\real\use_code\林甸红外视频\0810\下午\B三号舍病牛区\ff\20230810T160601n210950.MP4,20230810T160601_210950,210950,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_604244aa63bde8_first30,lindian_604244aa63bde8,lindian,E:\real\use_code\林甸红外视频\0810\下午\B二号舍青年牛\20230810T164018n221381\20230810T164018n221381.MP4,20230810T164018_221381,221381,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_55edb67bb192c0_first30,lindian_55edb67bb192c0,lindian,E:\real\use_code\林甸红外视频\0810\下午\B二号舍青年牛\20230810T164658n221284\20230810T164658n221284.MP4,20230810T164658_221284,221284,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_6ec37c57186110_first30,lindian_6ec37c57186110,lindian,E:\real\use_code\林甸红外视频\0810\下午\B二号舍青年牛\20230810T165048n221270\20230810T165048n221270.MP4,20230810T165048_221270,221270,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_16c2dd917a7330_first30,lindian_16c2dd917a7330,lindian,E:\real\use_code\林甸红外视频\0810\下午\B二号舍青年牛\20230810T165321n221323\20230810T165321n221323.MP4,20230810T165321_221323,221323,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_43054e7e5f01b1_first30,lindian_43054e7e5f01b1,lindian,E:\real\use_code\林甸红外视频\0810\下午\B二号舍青年牛\20230810T165507n221356\20230810T165507n221356.MP4,20230810T165507_221356,221356,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_119a85dab1a174_first30,lindian_119a85dab1a174,lindian,E:\real\use_code\林甸红外视频\0810\下午\B二号舍青年牛\ff\20230810T163415n221304.MP4,20230810T163415_221304,221304,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_4112561e3b15c8_first30,lindian_4112561e3b15c8,lindian,E:\real\use_code\林甸红外视频\0810\下午\B二号舍青年牛\ff\20230810T163713n221276.MP4,20230810T163713_221276,221276,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_f0c8eebf11e5ed_first30,lindian_f0c8eebf11e5ed,lindian,E:\real\use_code\林甸红外视频\0810\下午\B二号舍青年牛\ff\20230810T164255n221296.MP4,20230810T164255_221296,221296,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_34732dd8f63166_first30,lindian_34732dd8f63166,lindian,E:\real\use_code\林甸红外视频\归档\0811\上午\B一号舍高产区\20230811T101222n211131\20230811T101222n211131.MP4,20230811T101222_211131,211131,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_03aa442649aba3_first30,lindian_03aa442649aba3,lindian,E:\real\use_code\林甸红外视频\归档\0811\上午\B一号舍高产区\20230811T101655n200754\20230811T101655n200754.MP4,20230811T101655_200754,200754,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_45d879a287b837_first30,lindian_45d879a287b837,lindian,E:\real\use_code\林甸红外视频\归档\0811\上午\B一号舍高产区\20230811T102109n210995\20230811T102109n210995.MP4,20230811T102109_210995,210995,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_a1fbfaa9f853d4_first30,lindian_a1fbfaa9f853d4,lindian,E:\real\use_code\林甸红外视频\归档\0811\上午\B一号舍高产区\20230811T102303n200816\20230811T102303n200816.MP4,20230811T102303_200816,200816,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_c8a5c64a522e11_first30,lindian_c8a5c64a522e11,lindian,E:\real\use_code\林甸红外视频\归档\0811\上午\B一号舍高产区\ff\20230811T101459n211125.MP4,20230811T101459_211125,211125,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_9ba57228753746_first30,lindian_9ba57228753746,lindian,E:\real\use_code\林甸红外视频\归档\0811\上午\B一号舍高产区\ff\20230811T101915n196319.MP4,20230811T101915_196319,196319,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_ab7b774ca0a45d_first30,lindian_ab7b774ca0a45d,lindian,E:\real\use_code\林甸红外视频\归档\0811\上午\B三号舍新产区\20230811T070033n211090\20230811T070033n211090.MP4,20230811T070033_211090,211090,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
